pmid,query_label,year,date_fetched
29242502,combined,2017,2026-05-23
29241829,combined,2017,2026-05-23
29241653,combined,2017,2026-05-23
29237453,combined,2017,2026-05-23
29234028,combined,2017,2026-05-23
29230633,combined,2017,2026-05-23
29229704,combined,2017,2026-05-23
29225570,combined,2017,2026-05-23
29224723,combined,2017,2026-05-23
29223930,combined,2017,2026-05-23
29219748,combined,2017,2026-05-23
29215034,combined,2017,2026-05-23
29212922,combined,2017,2026-05-23
29203280,combined,2017,2026-05-23
29200477,combined,2017,2026-05-23
29199955,combined,2017,2026-05-23
29196811,combined,2017,2026-05-23
29192256,combined,2017,2026-05-23
29192186,combined,2017,2026-05-23
29192170,combined,2017,2026-05-23
29192021,combined,2017,2026-05-23
29187815,combined,2017,2026-05-23
29187554,combined,2017,2026-05-23
29186823,combined,2017,2026-05-23
29186679,combined,2017,2026-05-23
29184489,combined,2017,2026-05-23
29180616,combined,2017,2026-05-23
29180437,combined,2017,2026-05-23
29175539,combined,2017,2026-05-23
29170230,combined,2017,2026-05-23
29166654,combined,2017,2026-05-23
29162522,combined,2017,2026-05-23
29162010,combined,2017,2026-05-23
29161556,combined,2017,2026-05-23
29157998,combined,2017,2026-05-23
29157936,combined,2017,2026-05-23
29150977,combined,2017,2026-05-23
29146475,combined,2017,2026-05-23
29146465,combined,2017,2026-05-23
29145469,combined,2017,2026-05-23
29143946,combined,2017,2026-05-23
29142092,combined,2017,2026-05-23
29139050,combined,2017,2026-05-23
29130452,combined,2017,2026-05-23
29130062,combined,2017,2026-05-23
29118339,combined,2017,2026-05-23
29115213,combined,2017,2026-05-23
29107771,combined,2017,2026-05-23
29107551,combined,2017,2026-05-23
29107523,combined,2017,2026-05-23
29102759,combined,2017,2026-05-23
29101393,combined,2017,2026-05-23
29097635,combined,2017,2026-05-23
29096718,combined,2017,2026-05-23
29094412,combined,2017,2026-05-23
29092799,combined,2017,2026-05-23
31305601,combined,2017,2026-05-23
29085431,combined,2017,2026-05-23
29080712,combined,2017,2026-05-23
29076602,combined,2017,2026-05-23
29072318,combined,2017,2026-05-23
29067207,combined,2017,2026-05-23
29064342,combined,2017,2026-05-23
29060683,combined,2017,2026-05-23
29060615,combined,2017,2026-05-23
29060269,combined,2017,2026-05-23
29060268,combined,2017,2026-05-23
29059926,combined,2017,2026-05-23
29059309,combined,2017,2026-05-23
29055725,combined,2017,2026-05-23
29055695,combined,2017,2026-05-23
29049383,combined,2017,2026-05-23
29047012,combined,2017,2026-05-23
29046430,combined,2017,2026-05-23
29046427,combined,2017,2026-05-23
29044874,combined,2017,2026-05-23
29044804,combined,2017,2026-05-23
29042433,combined,2017,2026-05-23
29042259,combined,2017,2026-05-23
29038239,combined,2017,2026-05-23
29037507,combined,2017,2026-05-23
29035203,combined,2017,2026-05-23
29035065,combined,2017,2026-05-23
29033331,combined,2017,2026-05-23
29030557,combined,2017,2026-05-23
29030435,combined,2017,2026-05-23
29024784,combined,2017,2026-05-23
29024651,combined,2017,2026-05-23
29017909,combined,2017,2026-05-23
29017728,combined,2017,2026-05-23
28993482,combined,2017,2026-05-23
28986463,combined,2017,2026-05-23
28986267,combined,2017,2026-05-23
28985333,combined,2017,2026-05-23
28978915,combined,2017,2026-05-23
28978761,combined,2017,2026-05-23
28969320,combined,2017,2026-05-23
28968396,combined,2017,2026-05-23
28966573,combined,2017,2026-05-23
28966090,combined,2017,2026-05-23
28957679,combined,2017,2026-05-23
28957019,combined,2017,2026-05-23
28956946,combined,2017,2026-05-23
28955272,combined,2017,2026-05-23
28954867,combined,2017,2026-05-23
28950161,combined,2017,2026-05-23
28943413,combined,2017,2026-05-23
28942525,combined,2017,2026-05-23
28939259,combined,2017,2026-05-23
28937342,combined,2017,2026-05-23
28936565,combined,2017,2026-05-23
28935007,combined,2017,2026-05-23
28925354,combined,2017,2026-05-23
28924008,combined,2017,2026-05-23
28923274,combined,2017,2026-05-23
28921934,combined,2017,2026-05-23
28921678,combined,2017,2026-05-23
28912157,combined,2017,2026-05-23
28904101,combined,2017,2026-05-23
28893928,combined,2017,2026-05-23
28891520,combined,2017,2026-05-23
28891467,combined,2017,2026-05-23
28890683,combined,2017,2026-05-23
28889002,combined,2017,2026-05-23
28888132,combined,2017,2026-05-23
28871156,combined,2017,2026-05-23
28860975,combined,2017,2026-05-23
28858621,combined,2017,2026-05-23
28857743,combined,2017,2026-05-23
28855509,combined,2017,2026-05-23
28855363,combined,2017,2026-05-23
28855294,combined,2017,2026-05-23
28855289,combined,2017,2026-05-23
28852862,combined,2017,2026-05-23
28847492,combined,2017,2026-05-23
28847378,combined,2017,2026-05-23
28845885,combined,2017,2026-05-23
28844003,combined,2017,2026-05-23
28840189,combined,2017,2026-05-23
28837962,combined,2017,2026-05-23
28835999,combined,2017,2026-05-23
28835526,combined,2017,2026-05-23
28835521,combined,2017,2026-05-23
28825407,combined,2017,2026-05-23
28823728,combined,2017,2026-05-23
28821812,combined,2017,2026-05-23
28821662,combined,2017,2026-05-23
28819117,combined,2017,2026-05-23
28818944,combined,2017,2026-05-23
32110703,combined,2017,2026-05-23
28815446,combined,2017,2026-05-23
28811605,combined,2017,2026-05-23
28811349,combined,2017,2026-05-23
28798667,combined,2017,2026-05-23
28798130,combined,2017,2026-05-23
28794192,combined,2017,2026-05-23
28793351,combined,2017,2026-05-23
28791721,combined,2017,2026-05-23
28786974,combined,2017,2026-05-23
28785241,combined,2017,2026-05-23
28784984,combined,2017,2026-05-23
28776200,combined,2017,2026-05-23
28769801,combined,2017,2026-05-23
28769745,combined,2017,2026-05-23
28768740,combined,2017,2026-05-23
28761385,combined,2017,2026-05-23
28760867,combined,2017,2026-05-23
28757306,combined,2017,2026-05-23
28756869,combined,2017,2026-05-23
28755862,combined,2017,2026-05-23
28751636,combined,2017,2026-05-23
28750775,combined,2017,2026-05-23
28747521,combined,2017,2026-05-23
28744621,combined,2017,2026-05-23
28744207,combined,2017,2026-05-23
28743932,combined,2017,2026-05-23
28743725,combined,2017,2026-05-23
28742816,combined,2017,2026-05-23
28741620,combined,2017,2026-05-23
28739958,combined,2017,2026-05-23
28739582,combined,2017,2026-05-23
28737487,combined,2017,2026-05-23
28735177,combined,2017,2026-05-23
28728025,combined,2017,2026-05-23
28724749,combined,2017,2026-05-23
28722685,combined,2017,2026-05-23
28721358,combined,2017,2026-05-23
28710037,combined,2017,2026-05-23
28707157,combined,2017,2026-05-23
28705804,combined,2017,2026-05-23
28701540,combined,2017,2026-05-23
28701537,combined,2017,2026-05-23
28701536,combined,2017,2026-05-23
28695209,combined,2017,2026-05-23
28693846,combined,2017,2026-05-23
28687705,combined,2017,2026-05-23
28687520,combined,2017,2026-05-23
28685822,combined,2017,2026-05-23
28680907,combined,2017,2026-05-23
28678113,combined,2017,2026-05-23
28674177,combined,2017,2026-05-23
28671956,combined,2017,2026-05-23
28671063,combined,2017,2026-05-23
28668502,combined,2017,2026-05-23
28660250,combined,2017,2026-05-23
28659785,combined,2017,2026-05-23
28659459,combined,2017,2026-05-23
28655928,combined,2017,2026-05-23
28648826,combined,2017,2026-05-23
28648720,combined,2017,2026-05-23
28648497,combined,2017,2026-05-23
28648172,combined,2017,2026-05-23
28648171,combined,2017,2026-05-23
28647390,combined,2017,2026-05-23
28642691,combined,2017,2026-05-23
28641108,combined,2017,2026-05-23
28640911,combined,2017,2026-05-23
28637812,combined,2017,2026-05-23
28635509,combined,2017,2026-05-23
28634888,combined,2017,2026-05-23
28634624,combined,2017,2026-05-23
28634307,combined,2017,2026-05-23
28630257,combined,2017,2026-05-23
28630255,combined,2017,2026-05-23
28629845,combined,2017,2026-05-23
28628005,combined,2017,2026-05-23
28626011,combined,2017,2026-05-23
28622627,combined,2017,2026-05-23
28615338,combined,2017,2026-05-23
28615334,combined,2017,2026-05-23
28598733,combined,2017,2026-05-23
28598438,combined,2017,2026-05-23
28590902,combined,2017,2026-05-23
28589233,combined,2017,2026-05-23
28588297,combined,2017,2026-05-23
28579395,combined,2017,2026-05-23
28577092,combined,2017,2026-05-23
28576707,combined,2017,2026-05-23
28573156,combined,2017,2026-05-23
28573154,combined,2017,2026-05-23
28567112,combined,2017,2026-05-23
28561903,combined,2017,2026-05-23
28559307,combined,2017,2026-05-23
28553943,combined,2017,2026-05-23
28552230,combined,2017,2026-05-23
28550523,combined,2017,2026-05-23
28542191,combined,2017,2026-05-23
28539423,combined,2017,2026-05-23
28528459,combined,2017,2026-05-23
28525647,combined,2017,2026-05-23
28523287,combined,2017,2026-05-23
28522533,combined,2017,2026-05-23
28521247,combined,2017,2026-05-23
28516002,combined,2017,2026-05-23
28504971,combined,2017,2026-05-23
28504465,combined,2017,2026-05-23
28499145,combined,2017,2026-05-23
28495972,combined,2017,2026-05-23
28495218,combined,2017,2026-05-23
28488187,combined,2017,2026-05-23
28488186,combined,2017,2026-05-23
28485573,combined,2017,2026-05-23
28484857,combined,2017,2026-05-23
28473649,combined,2017,2026-05-23
28473646,combined,2017,2026-05-23
28468996,combined,2017,2026-05-23
28467303,combined,2017,2026-05-23
28462488,combined,2017,2026-05-23
28461477,combined,2017,2026-05-23
28461059,combined,2017,2026-05-23
28450546,combined,2017,2026-05-23
28450153,combined,2017,2026-05-23
28448038,combined,2017,2026-05-23
28446867,combined,2017,2026-05-23
28446588,combined,2017,2026-05-23
28446586,combined,2017,2026-05-23
28442997,combined,2017,2026-05-23
28441393,combined,2017,2026-05-23
28432139,combined,2017,2026-05-23
28432137,combined,2017,2026-05-23
28432136,combined,2017,2026-05-23
28426868,combined,2017,2026-05-23
28425500,combined,2017,2026-05-23
28424576,combined,2017,2026-05-23
28424401,combined,2017,2026-05-23
28424398,combined,2017,2026-05-23
28424389,combined,2017,2026-05-23
28424386,combined,2017,2026-05-23
28424293,combined,2017,2026-05-23
28421552,combined,2017,2026-05-23
28421276,combined,2017,2026-05-23
28419201,combined,2017,2026-05-23
28418332,combined,2017,2026-05-23
28417848,combined,2017,2026-05-23
28416597,combined,2017,2026-05-23
28413827,combined,2017,2026-05-23
28411274,combined,2017,2026-05-23
28409504,combined,2017,2026-05-23
28405011,combined,2017,2026-05-23
28404581,combined,2017,2026-05-23
28402489,combined,2017,2026-05-23
28398880,combined,2017,2026-05-23
28397408,combined,2017,2026-05-23
28394483,combined,2017,2026-05-23
28394273,combined,2017,2026-05-23
28391066,combined,2017,2026-05-23
28389871,combined,2017,2026-05-23
28387590,combined,2017,2026-05-23
28386150,combined,2017,2026-05-23
28385157,combined,2017,2026-05-23
28383709,combined,2017,2026-05-23
28381592,combined,2017,2026-05-23
28381492,combined,2017,2026-05-23
28381484,combined,2017,2026-05-23
28374014,combined,2017,2026-05-23
28369850,combined,2017,2026-05-23
28369290,combined,2017,2026-05-23
28367117,combined,2017,2026-05-23
28365773,combined,2017,2026-05-23
28361890,combined,2017,2026-05-23
28360844,combined,2017,2026-05-23
28358140,combined,2017,2026-05-23
28356482,combined,2017,2026-05-23
28349968,combined,2017,2026-05-23
28349944,combined,2017,2026-05-23
28348514,combined,2017,2026-05-23
28343228,combined,2017,2026-05-23
28342892,combined,2017,2026-05-23
28336572,combined,2017,2026-05-23
28336400,combined,2017,2026-05-23
28331006,combined,2017,2026-05-23
28330415,combined,2017,2026-05-23
28321697,combined,2017,2026-05-23
28320845,combined,2017,2026-05-23
28317062,combined,2017,2026-05-23
28315351,combined,2017,2026-05-23
28298302,combined,2017,2026-05-23
28295315,combined,2017,2026-05-23
28290511,combined,2017,2026-05-23
28288899,combined,2017,2026-05-23
28288127,combined,2017,2026-05-23
28287546,combined,2017,2026-05-23
28286579,combined,2017,2026-05-23
28280215,combined,2017,2026-05-23
28278237,combined,2017,2026-05-23
28275714,combined,2017,2026-05-23
28275096,combined,2017,2026-05-23
28270589,combined,2017,2026-05-23
28270566,combined,2017,2026-05-23
28270049,combined,2017,2026-05-23
28266751,combined,2017,2026-05-23
32110689,combined,2017,2026-05-23
28261040,combined,2017,2026-05-23
28257839,combined,2017,2026-05-23
28257798,combined,2017,2026-05-23
28256708,combined,2017,2026-05-23
28255676,combined,2017,2026-05-23
28249229,combined,2017,2026-05-23
28243763,combined,2017,2026-05-23
28243610,combined,2017,2026-05-23
28242799,combined,2017,2026-05-23
28239342,combined,2017,2026-05-23
28235566,combined,2017,2026-05-23
28232607,combined,2017,2026-05-23
28228585,combined,2017,2026-05-23
28228579,combined,2017,2026-05-23
28223914,combined,2017,2026-05-23
28220108,combined,2017,2026-05-23
28219983,combined,2017,2026-05-23
28219749,combined,2017,2026-05-23
28216299,combined,2017,2026-05-23
28215819,combined,2017,2026-05-23
28215557,combined,2017,2026-05-23
28213922,combined,2017,2026-05-23
28213112,combined,2017,2026-05-23
28212814,combined,2017,2026-05-23
28212416,combined,2017,2026-05-23
28210850,combined,2017,2026-05-23
28202570,combined,2017,2026-05-23
28202084,combined,2017,2026-05-23
28199701,combined,2017,2026-05-23
28190642,combined,2017,2026-05-23
28188912,combined,2017,2026-05-23
28185950,combined,2017,2026-05-23
28184415,combined,2017,2026-05-23
28178646,combined,2017,2026-05-23
28177158,combined,2017,2026-05-23
28169987,combined,2017,2026-05-23
28159911,combined,2017,2026-05-23
28158622,combined,2017,2026-05-23
28154152,combined,2017,2026-05-23
28153013,combined,2017,2026-05-23
28151701,combined,2017,2026-05-23
28148725,combined,2017,2026-05-23
28146554,combined,2017,2026-05-23
29618852,combined,2017,2026-05-23
28137971,combined,2017,2026-05-23
28126228,combined,2017,2026-05-23
28123082,combined,2017,2026-05-23
28123026,combined,2017,2026-05-23
28122239,combined,2017,2026-05-23
28118355,combined,2017,2026-05-23
28117662,combined,2017,2026-05-23
28109019,combined,2017,2026-05-23
28108489,combined,2017,2026-05-23
28102825,combined,2017,2026-05-23
28102082,combined,2017,2026-05-23
28100746,combined,2017,2026-05-23
28100659,combined,2017,2026-05-23
28095421,combined,2017,2026-05-23
28091572,combined,2017,2026-05-23
28089759,combined,2017,2026-05-23
28087767,combined,2017,2026-05-23
28082592,combined,2017,2026-05-23
28080173,combined,2017,2026-05-23
28078786,combined,2017,2026-05-23
28077727,combined,2017,2026-05-23
28077726,combined,2017,2026-05-23
28077725,combined,2017,2026-05-23
28077720,combined,2017,2026-05-23
28077664,combined,2017,2026-05-23
28076681,combined,2017,2026-05-23
28075370,combined,2017,2026-05-23
28075326,combined,2017,2026-05-23
28074856,combined,2017,2026-05-23
28074478,combined,2017,2026-05-23
28074037,combined,2017,2026-05-23
28072409,combined,2017,2026-05-23
28069920,combined,2017,2026-05-23
28063974,combined,2017,2026-05-23
28063055,combined,2017,2026-05-23
28062599,combined,2017,2026-05-23
28054725,combined,2017,2026-05-23
28053039,combined,2017,2026-05-23
30899202,combined,2017,2026-05-23
27898590,combined,2017,2026-05-23
27864939,combined,2017,2026-05-23
27803286,combined,2017,2026-05-23
27749311,combined,2017,2026-05-23
27655929,combined,2017,2026-05-23
27591146,combined,2017,2026-05-23
27371761,combined,2017,2026-05-23
27368631,combined,2017,2026-05-23
27368619,combined,2017,2026-05-23
27282154,combined,2017,2026-05-23
27170655,combined,2017,2026-05-23
27166168,combined,2017,2026-05-23
27166166,combined,2017,2026-05-23
26965904,combined,2017,2026-05-23
26965903,combined,2017,2026-05-23
26941385,combined,2017,2026-05-23
26941383,combined,2017,2026-05-23
26874185,combined,2017,2026-05-23
26874183,combined,2017,2026-05-23
26759484,combined,2017,2026-05-23
26656725,combined,2017,2026-05-23
26620266,combined,2017,2026-05-23
31011432,combined,2018,2026-05-23
30932068,combined,2018,2026-05-23
30830353,combined,2018,2026-05-23
30708312,combined,2018,2026-05-23
30705617,combined,2018,2026-05-23
30692920,combined,2018,2026-05-23
30687054,combined,2018,2026-05-23
